cod_divipola,municipio,departamento,anio,semana_epidemiologica,evento_estandar,casos,poblacion,tasa_x_100k,so2_flux_ton_dia
52207,Consacá,Nariño,2021,46,IRA,2,14000,14.29,350.7
52207,Consacá,Nariño,2021,46,EDA,3,14000,21.43,446.3
52299,La Florida,Nariño,2021,46,IRA,3,18000,16.67,328.3
52299,La Florida,Nariño,2021,46,EDA,2,18000,11.11,212.0
52885,Yacuanquer,Nariño,2021,46,IRA,2,13000,15.38,626.9
52885,Yacuanquer,Nariño,2021,46,EDA,1,13000,7.69,616.7
52480,Nariño,Nariño,2021,46,IRA,2,22000,9.09,312.3
52480,Nariño,Nariño,2021,46,EDA,4,22000,18.18,261.5
52001,Pasto,Nariño,2021,47,IRA,95,450000,21.11,403.4
52001,Pasto,Nariño,2021,47,EDA,87,450000,19.33,513.4
52683,Sandoná,Nariño,2021,47,IRA,5,30000,16.67,315.8
52683,Sandoná,Nariño,2021,47,EDA,7,30000,23.33,223.5
52207,Consacá,Nariño,2021,47,IRA,3,14000,21.43,489.1
52207,Consacá,Nariño,2021,47,EDA,3,14000,21.43,248.0
52299,La Florida,Nariño,2021,47,IRA,5,18000,27.78,287.7
52299,La Florida,Nariño,2021,47,EDA,2,18000,11.11,245.9
52885,Yacuanquer,Nariño,2021,47,IRA,2,13000,15.38,643.8
52885,Yacuanquer,Nariño,2021,47,EDA,2,13000,15.38,368.0
52480,Nariño,Nariño,2021,47,IRA,3,22000,13.64,485.3
52480,Nariño,Nariño,2021,47,EDA,4,22000,18.18,180.7
52001,Pasto,Nariño,2021,48,IRA,118,450000,26.22,272.6
52001,Pasto,Nariño,2021,48,EDA,96,450000,21.33,371.0
52683,Sandoná,Nariño,2021,48,IRA,8,30000,26.67,277.0
52683,Sandoná,Nariño,2021,48,EDA,7,30000,23.33,586.7
52207,Consacá,Nariño,2021,48,IRA,2,14000,14.29,223.5
52207,Consacá,Nariño,2021,48,EDA,3,14000,21.43,267.3
52299,La Florida,Nariño,2021,48,IRA,3,18000,16.67,406.3
52299,La Florida,Nariño,2021,48,EDA,2,18000,11.11,614.4
52885,Yacuanquer,Nariño,2021,48,IRA,3,13000,23.08,499.6
52885,Yacuanquer,Nariño,2021,48,EDA,2,13000,15.38,485.3
52480,Nariño,Nariño,2021,48,IRA,5,22000,22.73,350.0
52480,Nariño,Nariño,2021,48,EDA,5,22000,22.73,488.4
52001,Pasto,Nariño,2021,49,IRA,150,450000,33.33,550.8
52001,Pasto,Nariño,2021,49,EDA,72,450000,16.0,502.3
52683,Sandoná,Nariño,2021,49,IRA,5,30000,16.67,247.6
52683,Sandoná,Nariño,2021,49,EDA,4,30000,13.33,338.5
52207,Consacá,Nariño,2021,49,IRA,2,14000,14.29,544.1
52207,Consacá,Nariño,2021,49,EDA,2,14000,14.29,398.3
52299,La Florida,Nariño,2021,49,IRA,3,18000,16.67,380.0
52299,La Florida,Nariño,2021,49,EDA,2,18000,11.11,513.4
52885,Yacuanquer,Nariño,2021,49,IRA,4,13000,30.77,518.6
52885,Yacuanquer,Nariño,2021,49,EDA,3,13000,23.08,470.7
52480,Nariño,Nariño,2021,49,IRA,5,22000,22.73,251.0
52480,Nariño,Nariño,2021,49,EDA,3,22000,13.64,415.6
52001,Pasto,Nariño,2021,50,IRA,84,450000,18.67,378.6
52001,Pasto,Nariño,2021,50,EDA,50,450000,11.11,256.9
52683,Sandoná,Nariño,2021,50,IRA,10,30000,33.33,709.3
52683,Sandoná,Nariño,2021,50,EDA,5,30000,16.67,452.9
52207,Consacá,Nariño,2021,50,IRA,4,14000,28.57,409.6
52207,Consacá,Nariño,2021,50,EDA,3,14000,21.43,449.5
52299,La Florida,Nariño,2021,50,IRA,3,18000,16.67,199.2
52299,La Florida,Nariño,2021,50,EDA,4,18000,22.22,342.0
52885,Yacuanquer,Nariño,2021,50,IRA,3,13000,23.08,476.3
52885,Yacuanquer,Nariño,2021,50,EDA,1,13000,7.69,432.4
52480,Nariño,Nariño,2021,50,IRA,7,22000,31.82,601.1
52480,Nariño,Nariño,2021,50,EDA,4,22000,18.18,244.2
52001,Pasto,Nariño,2021,51,IRA,98,450000,21.78,625.5
52001,Pasto,Nariño,2021,51,EDA,101,450000,22.44,395.1
52683,Sandoná,Nariño,2021,51,IRA,11,30000,36.67,211.6
52683,Sandoná,Nariño,2021,51,EDA,6,30000,20.0,496.4
52207,Consacá,Nariño,2021,51,IRA,6,14000,42.86,245.9
52207,Consacá,Nariño,2021,51,EDA,3,14000,21.43,612.0
52299,La Florida,Nariño,2021,51,IRA,4,18000,22.22,752.0
52299,La Florida,Nariño,2021,51,EDA,3,18000,16.67,384.8
52885,Yacuanquer,Nariño,2021,51,IRA,5,13000,38.46,435.8
52885,Yacuanquer,Nariño,2021,51,EDA,3,13000,23.08,625.7
52480,Nariño,Nariño,2021,51,IRA,5,22000,22.73,645.5
52480,Nariño,Nariño,2021,51,EDA,4,22000,18.18,385.9
52001,Pasto,Nariño,2021,52,IRA,180,450000,40.0,562.3
52001,Pasto,Nariño,2021,52,EDA,56,450000,12.44,275.1
52683,Sandoná,Nariño,2021,52,IRA,7,30000,23.33,314.5
52683,Sandoná,Nariño,2021,52,EDA,3,30000,10.0,398.2
52207,Consacá,Nariño,2021,52,IRA,3,14000,21.43,507.6
52207,Consacá,Nariño,2021,52,EDA,2,14000,14.29,603.8
52299,La Florida,Nariño,2021,52,IRA,5,18000,27.78,349.6
52299,La Florida,Nariño,2021,52,EDA,3,18000,16.67,767.6
52885,Yacuanquer,Nariño,2021,52,IRA,5,13000,38.46,249.4
52885,Yacuanquer,Nariño,2021,52,EDA,3,13000,23.08,651.3
52480,Nariño,Nariño,2021,52,IRA,10,22000,45.45,771.7
52480,Nariño,Nariño,2021,52,EDA,4,22000,18.18,267.9
52001,Pasto,Nariño,2022,1,IRA,212,450000,47.11,452.4
52001,Pasto,Nariño,2022,1,EDA,85,450000,18.89,901.5
52683,Sandoná,Nariño,2022,1,IRA,13,30000,43.33,783.4
52683,Sandoná,Nariño,2022,1,EDA,4,30000,13.33,706.7
52207,Consacá,Nariño,2022,1,IRA,4,14000,28.57,580.1
52207,Consacá,Nariño,2022,1,EDA,2,14000,14.29,750.3
52299,La Florida,Nariño,2022,1,IRA,8,18000,44.44,330.9
52299,La Florida,Nariño,2022,1,EDA,2,18000,11.11,474.5
52885,Yacuanquer,Nariño,2022,1,IRA,6,13000,46.15,545.0
52885,Yacuanquer,Nariño,2022,1,EDA,2,13000,15.38,512.6
52480,Nariño,Nariño,2022,1,IRA,4,22000,18.18,859.3
52480,Nariño,Nariño,2022,1,EDA,4,22000,18.18,825.8
52001,Pasto,Nariño,2022,2,IRA,168,450000,37.33,769.3
52001,Pasto,Nariño,2022,2,EDA,60,450000,13.33,305.9
52683,Sandoná,Nariño,2022,2,IRA,11,30000,36.67,425.1
52683,Sandoná,Nariño,2022,2,EDA,4,30000,13.33,420.5
52207,Consacá,Nariño,2022,2,IRA,4,14000,28.57,896.0
52207,Consacá,Nariño,2022,2,EDA,1,14000,7.14,702.8
52299,La Florida,Nariño,2022,2,IRA,7,18000,38.89,631.4
52299,La Florida,Nariño,2022,2,EDA,2,18000,11.11,783.5
52885,Yacuanquer,Nariño,2022,2,IRA,3,13000,23.08,333.9
52885,Yacuanquer,Nariño,2022,2,EDA,2,13000,15.38,611.6
52480,Nariño,Nariño,2022,2,IRA,5,22000,22.73,918.6
52480,Nariño,Nariño,2022,2,EDA,3,22000,13.64,257.6
52001,Pasto,Nariño,2022,3,IRA,250,450000,55.56,409.7
52001,Pasto,Nariño,2022,3,EDA,74,450000,16.44,355.9
52683,Sandoná,Nariño,2022,3,IRA,13,30000,43.33,376.6
52683,Sandoná,Nariño,2022,3,EDA,5,30000,16.67,464.6
52207,Consacá,Nariño,2022,3,IRA,6,14000,42.86,446.5
52207,Consacá,Nariño,2022,3,EDA,1,14000,7.14,946.3
52299,La Florida,Nariño,2022,3,IRA,5,18000,27.78,558.1
52299,La Florida,Nariño,2022,3,EDA,2,18000,11.11,790.0
52885,Yacuanquer,Nariño,2022,3,IRA,4,13000,30.77,756.3
52885,Yacuanquer,Nariño,2022,3,EDA,2,13000,15.38,255.8
52480,Nariño,Nariño,2022,3,IRA,8,22000,36.36,356.5
52480,Nariño,Nariño,2022,3,EDA,2,22000,9.09,775.1
52001,Pasto,Nariño,2022,4,IRA,116,450000,25.78,778.8
52001,Pasto,Nariño,2022,4,EDA,75,450000,16.67,1000.2
52683,Sandoná,Nariño,2022,4,IRA,11,30000,36.67,352.3
52683,Sandoná,Nariño,2022,4,EDA,2,30000,6.67,542.2
52207,Consacá,Nariño,2022,4,IRA,7,14000,50.0,329.8
52207,Consacá,Nariño,2022,4,EDA,1,14000,7.14,919.1
52299,La Florida,Nariño,2022,4,IRA,5,18000,27.78,837.7
52299,La Florida,Nariño,2022,4,EDA,2,18000,11.11,353.1
52885,Yacuanquer,Nariño,2022,4,IRA,7,13000,53.85,360.4
52885,Yacuanquer,Nariño,2022,4,EDA,1,13000,7.69,258.7
52480,Nariño,Nariño,2022,4,IRA,10,22000,45.45,585.4
52480,Nariño,Nariño,2022,4,EDA,3,22000,13.64,727.7
52001,Pasto,Nariño,2022,5,IRA,143,450000,31.78,556.8
52001,Pasto,Nariño,2022,5,EDA,63,450000,14.0,891.7
52683,Sandoná,Nariño,2022,5,IRA,8,30000,26.67,324.2
52683,Sandoná,Nariño,2022,5,EDA,4,30000,13.33,689.7
52207,Consacá,Nariño,2022,5,IRA,5,14000,35.71,968.9
52207,Consacá,Nariño,2022,5,EDA,1,14000,7.14,353.6
52299,La Florida,Nariño,2022,5,IRA,6,18000,33.33,312.0
52299,La Florida,Nariño,2022,5,EDA,2,18000,11.11,697.5
52885,Yacuanquer,Nariño,2022,5,IRA,6,13000,46.15,831.2
52885,Yacuanquer,Nariño,2022,5,EDA,1,13000,7.69,882.7
52480,Nariño,Nariño,2022,5,IRA,10,22000,45.45,474.5
52480,Nariño,Nariño,2022,5,EDA,2,22000,9.09,629.8
52001,Pasto,Nariño,2022,6,IRA,245,450000,54.44,463.0
52001,Pasto,Nariño,2022,6,EDA,33,450000,7.33,906.5
52683,Sandoná,Nariño,2022,6,IRA,18,30000,60.0,609.7
52683,Sandoná,Nariño,2022,6,EDA,2,30000,6.67,613.2
52207,Consacá,Nariño,2022,6,IRA,6,14000,42.86,634.3
52207,Consacá,Nariño,2022,6,EDA,2,14000,14.29,972.0
52299,La Florida,Nariño,2022,6,IRA,11,18000,61.11,342.6
52299,La Florida,Nariño,2022,6,EDA,2,18000,11.11,663.9
52885,Yacuanquer,Nariño,2022,6,IRA,5,13000,38.46,748.2
52885,Yacuanquer,Nariño,2022,6,EDA,1,13000,7.69,948.1
52480,Nariño,Nariño,2022,6,IRA,12,22000,54.55,257.7
52480,Nariño,Nariño,2022,6,EDA,1,22000,4.55,438.4
52001,Pasto,Nariño,2022,7,IRA,132,450000,29.33,285.0
52001,Pasto,Nariño,2022,7,EDA,58,450000,12.89,607.9
52683,Sandoná,Nariño,2022,7,IRA,15,30000,50.0,603.9
52683,Sandoná,Nariño,2022,7,EDA,2,30000,6.67,749.2
52207,Consacá,Nariño,2022,7,IRA,4,14000,28.57,629.6
52207,Consacá,Nariño,2022,7,EDA,1,14000,7.14,442.1
52299,La Florida,Nariño,2022,7,IRA,7,18000,38.89,611.3
52299,La Florida,Nariño,2022,7,EDA,1,18000,5.56,826.1
52885,Yacuanquer,Nariño,2022,7,IRA,6,13000,46.15,524.1
52885,Yacuanquer,Nariño,2022,7,EDA,1,13000,7.69,845.3
52480,Nariño,Nariño,2022,7,IRA,11,22000,50.0,289.1
52480,Nariño,Nariño,2022,7,EDA,2,22000,9.09,769.6
52001,Pasto,Nariño,2022,8,IRA,272,450000,60.44,277.8
52001,Pasto,Nariño,2022,8,EDA,28,450000,6.22,545.2
52683,Sandoná,Nariño,2022,8,IRA,13,30000,43.33,669.0
52683,Sandoná,Nariño,2022,8,EDA,2,30000,6.67,763.4
52207,Consacá,Nariño,2022,8,IRA,7,14000,50.0,321.5
52207,Consacá,Nariño,2022,8,EDA,1,14000,7.14,734.9
52299,La Florida,Nariño,2022,8,IRA,6,18000,33.33,913.5
52299,La Florida,Nariño,2022,8,EDA,1,18000,5.56,792.7
52885,Yacuanquer,Nariño,2022,8,IRA,7,13000,53.85,355.3
52885,Yacuanquer,Nariño,2022,8,EDA,0,13000,0.0,791.4
52480,Nariño,Nariño,2022,8,IRA,8,22000,36.36,866.2
52480,Nariño,Nariño,2022,8,EDA,2,22000,9.09,257.6
52001,Pasto,Nariño,2022,9,IRA,268,450000,59.56,420.9
52001,Pasto,Nariño,2022,9,EDA,25,450000,5.56,727.1
52683,Sandoná,Nariño,2022,9,IRA,15,30000,50.0,285.4
52683,Sandoná,Nariño,2022,9,EDA,2,30000,6.67,482.2
52207,Consacá,Nariño,2022,9,IRA,6,14000,42.86,626.0
52207,Consacá,Nariño,2022,9,EDA,1,14000,7.14,409.2
52299,La Florida,Nariño,2022,9,IRA,5,18000,27.78,630.9
52299,La Florida,Nariño,2022,9,EDA,1,18000,5.56,390.6
52885,Yacuanquer,Nariño,2022,9,IRA,6,13000,46.15,262.4
52885,Yacuanquer,Nariño,2022,9,EDA,1,13000,7.69,401.8
52480,Nariño,Nariño,2022,9,IRA,10,22000,45.45,498.1
52480,Nariño,Nariño,2022,9,EDA,1,22000,4.55,879.3
52001,Pasto,Nariño,2022,10,IRA,277,450000,61.56,602.3
52001,Pasto,Nariño,2022,10,EDA,48,450000,10.67,729.9
52683,Sandoná,Nariño,2022,10,IRA,13,30000,43.33,445.3
52683,Sandoná,Nariño,2022,10,EDA,2,30000,6.67,716.1
52207,Consacá,Nariño,2022,10,IRA,5,14000,35.71,279.5
52207,Consacá,Nariño,2022,10,EDA,1,14000,7.14,567.7
52299,La Florida,Nariño,2022,10,IRA,11,18000,61.11,348.4
52299,La Florida,Nariño,2022,10,EDA,1,18000,5.56,893.5
52885,Yacuanquer,Nariño,2022,10,IRA,8,13000,61.54,273.4
52885,Yacuanquer,Nariño,2022,10,EDA,1,13000,7.69,418.4
52480,Nariño,Nariño,2022,10,IRA,13,22000,59.09,449.0
52480,Nariño,Nariño,2022,10,EDA,1,22000,4.55,232.0
52001,Pasto,Nariño,2022,11,IRA,163,450000,36.22,594.9
52001,Pasto,Nariño,2022,11,EDA,27,450000,6.0,634.0
52683,Sandoná,Nariño,2022,11,IRA,13,30000,43.33,613.4
52683,Sandoná,Nariño,2022,11,EDA,2,30000,6.67,733.4
52207,Consacá,Nariño,2022,11,IRA,5,14000,35.71,818.1
52207,Consacá,Nariño,2022,11,EDA,1,14000,7.14,383.6
52299,La Florida,Nariño,2022,11,IRA,5,18000,27.78,492.9
52299,La Florida,Nariño,2022,11,EDA,1,18000,5.56,450.8
52885,Yacuanquer,Nariño,2022,11,IRA,7,13000,53.85,802.7
52885,Yacuanquer,Nariño,2022,11,EDA,1,13000,7.69,222.0
52480,Nariño,Nariño,2022,11,IRA,11,22000,50.0,784.0
52480,Nariño,Nariño,2022,11,EDA,1,22000,4.55,290.0
52001,Pasto,Nariño,2022,12,IRA,218,450000,48.44,369.2
52001,Pasto,Nariño,2022,12,EDA,30,450000,6.67,254.0
52683,Sandoná,Nariño,2022,12,IRA,19,30000,63.33,675.0
52683,Sandoná,Nariño,2022,12,EDA,1,30000,3.33,810.4
52207,Consacá,Nariño,2022,12,IRA,8,14000,57.14,551.1
52207,Consacá,Nariño,2022,12,EDA,1,14000,7.14,455.9
52299,La Florida,Nariño,2022,12,IRA,11,18000,61.11,270.2
52299,La Florida,Nariño,2022,12,EDA,0,18000,0.0,301.6
52885,Yacuanquer,Nariño,2022,12,IRA,7,13000,53.85,263.7
52885,Yacuanquer,Nariño,2022,12,EDA,0,13000,0.0,496.3
52480,Nariño,Nariño,2022,12,IRA,14,22000,63.64,368.3
52480,Nariño,Nariño,2022,12,EDA,1,22000,4.55,418.8
52001,Pasto,Nariño,2022,13,IRA,260,450000,57.78,649.8
52001,Pasto,Nariño,2022,13,EDA,33,450000,7.33,409.3
52683,Sandoná,Nariño,2022,13,IRA,11,30000,36.67,256.4
52683,Sandoná,Nariño,2022,13,EDA,1,30000,3.33,699.5
52207,Consacá,Nariño,2022,13,IRA,6,14000,42.86,307.1
52207,Consacá,Nariño,2022,13,EDA,0,14000,0.0,502.3
52299,La Florida,Nariño,2022,13,IRA,7,18000,38.89,546.2
52299,La Florida,Nariño,2022,13,EDA,1,18000,5.56,339.9
52885,Yacuanquer,Nariño,2022,13,IRA,5,13000,38.46,376.0
52885,Yacuanquer,Nariño,2022,13,EDA,0,13000,0.0,308.5
52480,Nariño,Nariño,2022,13,IRA,11,22000,50.0,728.7
52480,Nariño,Nariño,2022,13,EDA,1,22000,4.55,234.8
52001,Pasto,Nariño,2022,14,IRA,260,450000,57.78,403.6
52001,Pasto,Nariño,2022,14,EDA,17,450000,3.78,355.0
52683,Sandoná,Nariño,2022,14,IRA,12,30000,40.0,517.0
52683,Sandoná,Nariño,2022,14,EDA,2,30000,6.67,362.3
52207,Consacá,Nariño,2022,14,IRA,8,14000,57.14,222.5
52207,Consacá,Nariño,2022,14,EDA,0,14000,0.0,479.6
52299,La Florida,Nariño,2022,14,IRA,9,18000,50.0,356.0
52299,La Florida,Nariño,2022,14,EDA,1,18000,5.56,694.3
52885,Yacuanquer,Nariño,2022,14,IRA,4,13000,30.77,210.8
52885,Yacuanquer,Nariño,2022,14,EDA,0,13000,0.0,803.3
52480,Nariño,Nariño,2022,14,IRA,7,22000,31.82,706.3
52480,Nariño,Nariño,2022,14,EDA,1,22000,4.55,588.3
52001,Pasto,Nariño,2022,15,IRA,222,450000,49.33,542.5
52001,Pasto,Nariño,2022,15,EDA,20,450000,4.44,679.0
52683,Sandoná,Nariño,2022,15,IRA,8,30000,26.67,235.7
52683,Sandoná,Nariño,2022,15,EDA,2,30000,6.67,460.2
52207,Consacá,Nariño,2022,15,IRA,4,14000,28.57,733.8
52207,Consacá,Nariño,2022,15,EDA,0,14000,0.0,393.9
52299,La Florida,Nariño,2022,15,IRA,5,18000,27.78,470.6
52299,La Florida,Nariño,2022,15,EDA,0,18000,0.0,537.5
52885,Yacuanquer,Nariño,2022,15,IRA,7,13000,53.85,431.5
52885,Yacuanquer,Nariño,2022,15,EDA,0,13000,0.0,602.3
52480,Nariño,Nariño,2022,15,IRA,7,22000,31.82,324.7
52480,Nariño,Nariño,2022,15,EDA,0,22000,0.0,363.3
52001,Pasto,Nariño,2022,16,IRA,250,450000,55.56,211.4
52001,Pasto,Nariño,2022,16,EDA,26,450000,5.78,332.7
52683,Sandoná,Nariño,2022,16,IRA,10,30000,33.33,428.2
52683,Sandoná,Nariño,2022,16,EDA,1,30000,3.33,226.6
52207,Consacá,Nariño,2022,16,IRA,4,14000,28.57,270.4
52207,Consacá,Nariño,2022,16,EDA,0,14000,0.0,699.8
52299,La Florida,Nariño,2022,16,IRA,7,18000,38.89,553.9
52299,La Florida,Nariño,2022,16,EDA,1,18000,5.56,648.2
52885,Yacuanquer,Nariño,2022,16,IRA,7,13000,53.85,640.8
52885,Yacuanquer,Nariño,2022,16,EDA,0,13000,0.0,504.4
52480,Nariño,Nariño,2022,16,IRA,9,22000,40.91,715.9
52480,Nariño,Nariño,2022,16,EDA,1,22000,4.55,414.7
52001,Pasto,Nariño,2022,17,IRA,136,450000,30.22,363.2
52001,Pasto,Nariño,2022,17,EDA,18,450000,4.0,684.5
52683,Sandoná,Nariño,2022,17,IRA,14,30000,46.67,218.3
52683,Sandoná,Nariño,2022,17,EDA,2,30000,6.67,480.5
52207,Consacá,Nariño,2022,17,IRA,6,14000,42.86,742.3
52207,Consacá,Nariño,2022,17,EDA,1,14000,7.14,241.4
52299,La Florida,Nariño,2022,17,IRA,8,18000,44.44,334.1
52299,La Florida,Nariño,2022,17,EDA,1,18000,5.56,696.5
52885,Yacuanquer,Nariño,2022,17,IRA,3,13000,23.08,740.5
52885,Yacuanquer,Nariño,2022,17,EDA,0,13000,0.0,657.1
52480,Nariño,Nariño,2022,17,IRA,11,22000,50.0,383.2
52480,Nariño,Nariño,2022,17,EDA,1,22000,4.55,656.4
52001,Pasto,Nariño,2022,18,IRA,129,450000,28.67,499.7
52001,Pasto,Nariño,2022,18,EDA,30,450000,6.67,556.4
52683,Sandoná,Nariño,2022,18,IRA,15,30000,50.0,195.1
52683,Sandoná,Nariño,2022,18,EDA,1,30000,3.33,691.3
52207,Consacá,Nariño,2022,18,IRA,5,14000,35.71,483.8
52207,Consacá,Nariño,2022,18,EDA,0,14000,0.0,713.1
52299,La Florida,Nariño,2022,18,IRA,9,18000,50.0,445.5
52299,La Florida,Nariño,2022,18,EDA,0,18000,0.0,444.6
52885,Yacuanquer,Nariño,2022,18,IRA,3,13000,23.08,305.4
52885,Yacuanquer,Nariño,2022,18,EDA,0,13000,0.0,464.0
52480,Nariño,Nariño,2022,18,IRA,5,22000,22.73,675.3
52480,Nariño,Nariño,2022,18,EDA,0,22000,0.0,250.3
52001,Pasto,Nariño,2022,19,IRA,193,450000,42.89,654.9
52001,Pasto,Nariño,2022,19,EDA,31,450000,6.89,343.6
52683,Sandoná,Nariño,2022,19,IRA,6,30000,20.0,481.2
52683,Sandoná,Nariño,2022,19,EDA,2,30000,6.67,579.4
52207,Consacá,Nariño,2022,19,IRA,6,14000,42.86,624.5
52207,Consacá,Nariño,2022,19,EDA,1,14000,7.14,369.8
52299,La Florida,Nariño,2022,19,IRA,8,18000,44.44,381.3
52299,La Florida,Nariño,2022,19,EDA,0,18000,0.0,332.2
52885,Yacuanquer,Nariño,2022,19,IRA,3,13000,23.08,256.7
52885,Yacuanquer,Nariño,2022,19,EDA,0,13000,0.0,588.5
52480,Nariño,Nariño,2022,19,IRA,11,22000,50.0,513.9
52480,Nariño,Nariño,2022,19,EDA,0,22000,0.0,681.1
52001,Pasto,Nariño,2022,20,IRA,177,450000,39.33,640.2
52001,Pasto,Nariño,2022,20,EDA,32,450000,7.11,282.3
52683,Sandoná,Nariño,2022,20,IRA,11,30000,36.67,258.0
52683,Sandoná,Nariño,2022,20,EDA,1,30000,3.33,518.3
52207,Consacá,Nariño,2022,20,IRA,3,14000,21.43,538.7
52207,Consacá,Nariño,2022,20,EDA,1,14000,7.14,650.2
52299,La Florida,Nariño,2022,20,IRA,5,18000,27.78,673.4
52299,La Florida,Nariño,2022,20,EDA,1,18000,5.56,185.5
52885,Yacuanquer,Nariño,2022,20,IRA,4,13000,30.77,636.2
52885,Yacuanquer,Nariño,2022,20,EDA,1,13000,7.69,281.1
52480,Nariño,Nariño,2022,20,IRA,7,22000,31.82,644.1
52480,Nariño,Nariño,2022,20,EDA,0,22000,0.0,547.1
52001,Pasto,Nariño,2022,21,IRA,113,450000,25.11,647.7
52001,Pasto,Nariño,2022,21,EDA,20,450000,4.44,599.9
52683,Sandoná,Nariño,2022,21,IRA,6,30000,20.0,513.1
52683,Sandoná,Nariño,2022,21,EDA,2,30000,6.67,600.5
52207,Consacá,Nariño,2022,21,IRA,4,14000,28.57,294.6
52207,Consacá,Nariño,2022,21,EDA,0,14000,0.0,197.5
52299,La Florida,Nariño,2022,21,IRA,4,18000,22.22,217.3
52299,La Florida,Nariño,2022,21,EDA,0,18000,0.0,354.1
52885,Yacuanquer,Nariño,2022,21,IRA,4,13000,30.77,641.1
52885,Yacuanquer,Nariño,2022,21,EDA,1,13000,7.69,406.8
52480,Nariño,Nariño,2022,21,IRA,6,22000,27.27,432.9
52480,Nariño,Nariño,2022,21,EDA,0,22000,0.0,400.1
52001,Pasto,Nariño,2022,22,IRA,169,450000,37.56,470.9
52001,Pasto,Nariño,2022,22,EDA,34,450000,7.56,237.3
52683,Sandoná,Nariño,2022,22,IRA,5,30000,16.67,564.1
52683,Sandoná,Nariño,2022,22,EDA,1,30000,3.33,311.9
52207,Consacá,Nariño,2022,22,IRA,5,14000,35.71,195.0
52207,Consacá,Nariño,2022,22,EDA,0,14000,0.0,339.1
52299,La Florida,Nariño,2022,22,IRA,6,18000,33.33,421.2
52299,La Florida,Nariño,2022,22,EDA,1,18000,5.56,204.0
52885,Yacuanquer,Nariño,2022,22,IRA,4,13000,30.77,453.0
52885,Yacuanquer,Nariño,2022,22,EDA,0,13000,0.0,174.3
52480,Nariño,Nariño,2022,22,IRA,8,22000,36.36,238.4
52480,Nariño,Nariño,2022,22,EDA,1,22000,4.55,234.6
52001,Pasto,Nariño,2022,23,IRA,81,450000,18.0,251.0
52001,Pasto,Nariño,2022,23,EDA,24,450000,5.33,480.0
52683,Sandoná,Nariño,2022,23,IRA,9,30000,30.0,495.2
52683,Sandoná,Nariño,2022,23,EDA,1,30000,3.33,286.4
52207,Consacá,Nariño,2022,23,IRA,2,14000,14.29,178.4
52207,Consacá,Nariño,2022,23,EDA,1,14000,7.14,546.4
52299,La Florida,Nariño,2022,23,IRA,3,18000,16.67,323.3
52299,La Florida,Nariño,2022,23,EDA,1,18000,5.56,292.4
52885,Yacuanquer,Nariño,2022,23,IRA,3,13000,23.08,434.8
52885,Yacuanquer,Nariño,2022,23,EDA,0,13000,0.0,167.2
52480,Nariño,Nariño,2022,23,IRA,4,22000,18.18,291.2
52480,Nariño,Nariño,2022,23,EDA,1,22000,4.55,548.2
52001,Pasto,Nariño,2022,24,IRA,91,450000,20.22,332.1
52001,Pasto,Nariño,2022,24,EDA,35,450000,7.78,451.9
52683,Sandoná,Nariño,2022,24,IRA,4,30000,13.33,398.8
52683,Sandoná,Nariño,2022,24,EDA,1,30000,3.33,553.9
52207,Consacá,Nariño,2022,24,IRA,3,14000,21.43,354.1
52207,Consacá,Nariño,2022,24,EDA,0,14000,0.0,362.8
52299,La Florida,Nariño,2022,24,IRA,3,18000,16.67,273.5
52299,La Florida,Nariño,2022,24,EDA,0,18000,0.0,493.3
52885,Yacuanquer,Nariño,2022,24,IRA,3,13000,23.08,190.4
52885,Yacuanquer,Nariño,2022,24,EDA,0,13000,0.0,397.6
52480,Nariño,Nariño,2022,24,IRA,7,22000,31.82,419.5
52480,Nariño,Nariño,2022,24,EDA,1,22000,4.55,533.6
52001,Pasto,Nariño,2022,25,IRA,121,450000,26.89,334.3
52001,Pasto,Nariño,2022,25,EDA,40,450000,8.89,533.6
52683,Sandoná,Nariño,2022,25,IRA,6,30000,20.0,540.2
52683,Sandoná,Nariño,2022,25,EDA,2,30000,6.67,183.3
52207,Consacá,Nariño,2022,25,IRA,3,14000,21.43,465.8
52207,Consacá,Nariño,2022,25,EDA,1,14000,7.14,548.6
52299,La Florida,Nariño,2022,25,IRA,4,18000,22.22,449.4
52299,La Florida,Nariño,2022,25,EDA,1,18000,5.56,201.7
52885,Yacuanquer,Nariño,2022,25,IRA,3,13000,23.08,225.1
52885,Yacuanquer,Nariño,2022,25,EDA,1,13000,7.69,580.4
52480,Nariño,Nariño,2022,25,IRA,5,22000,22.73,204.3
52480,Nariño,Nariño,2022,25,EDA,1,22000,4.55,587.6
52001,Pasto,Nariño,2022,26,IRA,81,450000,18.0,580.6
52001,Pasto,Nariño,2022,26,EDA,47,450000,10.44,509.4
52683,Sandoná,Nariño,2022,26,IRA,4,30000,13.33,542.8
52683,Sandoná,Nariño,2022,26,EDA,3,30000,10.0,174.7
52207,Consacá,Nariño,2022,26,IRA,2,14000,14.29,318.8
52207,Consacá,Nariño,2022,26,EDA,1,14000,7.14,266.0
52299,La Florida,Nariño,2022,26,IRA,3,18000,16.67,526.5
52299,La Florida,Nariño,2022,26,EDA,2,18000,11.11,417.3
52885,Yacuanquer,Nariño,2022,26,IRA,2,13000,15.38,328.5
52885,Yacuanquer,Nariño,2022,26,EDA,1,13000,7.69,210.1
